,acc,val_acc,loss,val_loss
0,0.7842915654182434,0.812544047832489,0.4489729106426239,0.40524429082870483
1,0.8178104758262634,0.8404726982116699,0.3945811688899994,0.36835530400276184
2,0.8347403407096863,0.8493353128433228,0.36430829763412476,0.3499930799007416
3,0.8446937799453735,0.8597432374954224,0.3440012037754059,0.33741486072540283
4,0.8522952198982239,0.8579025268554688,0.3294949531555176,0.3399513065814972
5,0.8600329756736755,0.8649699091911316,0.3157080113887787,0.3091769218444824
6,0.8652312159538269,0.8725826740264893,0.3036176860332489,0.30650582909584045
7,0.8705146908760071,0.875923216342926,0.2938808798789978,0.3099825382232666
8,0.8752073645591736,0.8532894253730774,0.28587865829467773,0.30950674414634705
9,0.8787297010421753,0.8709919452667236,0.27705246210098267,0.34287306666374207
10,0.8824962973594666,0.8724462985992432,0.2710382044315338,0.2900969982147217
11,0.8844847083091736,0.8855584859848022,0.26631960272789,0.27162814140319824
12,0.886745810508728,0.8724462985992432,0.2611902058124542,0.30432626605033875
13,0.8891603350639343,0.8899897933006287,0.2566574215888977,0.277152955532074
14,0.8916486501693726,0.8844903707504272,0.25118812918663025,0.26598843932151794
15,0.8939381837844849,0.8910578489303589,0.24712595343589783,0.2819913625717163
16,0.8951312303543091,0.8818543553352356,0.24279095232486725,0.2662734389305115
17,0.896591305732727,0.89280766248703,0.240020751953125,0.2677421569824219
18,0.8994375467300415,0.8888762593269348,0.2348286211490631,0.26276612281799316
19,0.9006363153457642,0.8870583176612854,0.23072801530361176,0.2962917685508728
20,0.903351902961731,0.8905124664306641,0.22619833052158356,0.2671029567718506
21,0.904840350151062,0.894034743309021,0.2213709056377411,0.2718185782432556
22,0.9079422950744629,0.8895580172538757,0.21739938855171204,0.2736629545688629
23,0.9087603688240051,0.8883762955665588,0.21376335620880127,0.2770220935344696
24,0.9099704623222351,0.8880581855773926,0.2099590301513672,0.27143001556396484
