,acc,val_acc,loss,val_loss
0,0.7858993411064148,0.8023179173469543,0.4451887011528015,0.3996486961841583
1,0.8265480995178223,0.8502669930458069,0.3815295398235321,0.3502825200557709
2,0.8447732925415039,0.8515850305557251,0.3512403070926666,0.34587064385414124
3,0.8568117022514343,0.8638336658477783,0.32998210191726685,0.32584047317504883
4,0.8634359836578369,0.8646290302276611,0.3152531385421753,0.3069494366645813
5,0.8686001300811768,0.8658788800239563,0.30467554926872253,0.3025924265384674
6,0.8736507296562195,0.8755823373794556,0.29427024722099304,0.31774047017097473
7,0.8782126903533936,0.8828542232513428,0.28572458028793335,0.2815791964530945
8,0.8823826909065247,0.8857629895210266,0.2758637070655823,0.29153937101364136
9,0.8859447836875916,0.890376091003418,0.26926636695861816,0.2702142000198364
10,0.8891205787658691,0.8853539228439331,0.2621709704399109,0.26609063148498535
11,0.8917282223701477,0.892421305179596,0.25524652004241943,0.2533967196941376
12,0.8947051763534546,0.8934211730957031,0.25035521388053894,0.25746771693229675
13,0.8960004448890686,0.8767639994621277,0.2468022257089615,0.2702389657497406
14,0.8978241086006165,0.8798772692680359,0.24226921796798706,0.26513782143592834
15,0.8995909690856934,0.8873310089111328,0.23932193219661713,0.2766110599040985
16,0.9013748168945312,0.894284725189209,0.23460067808628082,0.24898669123649597
17,0.9023860692977905,0.8973525762557983,0.2320454716682434,0.2417662888765335
18,0.9042722582817078,0.8963754177093506,0.22851167619228363,0.25206702947616577
19,0.9058232307434082,0.9023520350456238,0.22530940175056458,0.2418069988489151
20,0.9069253206253052,0.8992387056350708,0.2225460261106491,0.23948244750499725
21,0.9076809287071228,0.9027837514877319,0.22013752162456512,0.24238638579845428
22,0.9098284244537354,0.9062833786010742,0.2174997478723526,0.2407204508781433
23,0.9104817509651184,0.9013975858688354,0.21410425007343292,0.23864524066448212
24,0.9119247794151306,0.9023974537849426,0.21252650022506714,0.24042949080467224
